content,label
"archive space group modify dollar date 93/04/01 14:39:08 dollar aia aerospace industry association professional group primary membership major aerospace firm headquarter dc area act voice aerospace industry opinion usually back ream analysis reputation firm aia address need aiaa american institute aeronautic astronautic professional association 30,000 40,000 member local chapter country large chapter dc area thousand member la member san francisco thousand member seattle nw houston orange county plus student chapter union act represent aviation space professional engineer manager financial type nationwide hold thirty conference year space aviation topic publish technical journal aerospace journal journal spacecraft rocket etc technical reference book source current aerospace state art publish paper proceeding offer continue education class aerospace design technical committee thirty committee industry standard aiaa act professional society offer centralized resume job function provide class job search offer low cost health life insurance lobby appropriate legislation aiaa major organization push iras individual retirement account active public policy arm work directly medium congress government agency legislative liaison clearinghouse inquiry aerospace technology technical issue reasonably non partisan represent industry single company organization viewpoint membership dollar seventy yr student membership american institute aeronautic astronautic aerospace center seventy l'enfant promenade sw washington dc thousand seventy seven amsat develop small satellite 1960 variety use amateur radio enthusiast publication supply quicktrak satellite tracking software pc mac amiga etc amateur satellite corporation amsat p.o box seven washington dc thousand asera australian space engineering research association australian non profit organisation coordinate promote conduct space r&d project australia involve australian international primarily university collaborator activity include development sound rocket small satellite especially microsatellite high altitude research balloon appropriate payload provide student project level open person organisation interested participate publishe monthly newsletter quarterly technical journal membership dollar a100 dual subscription subscription dollar a25 newsletter dollar a50 journal po box eighty ryde nsw australia thousand email email bis british interplanetary society probably old pro space group bis publish excellent journal spaceflight cover current space activity journal bis contain technical paper space activity near term space probe interstellar mission bis publish design study interstellar probe call daedalus british interplanetary society seven ninth south lambeth road london sw8 1sz due information available present isu international space university isu non profit international graduate level educational institution dedicate promote peaceful exploration development space multi cultural multi disciplinary space education research information isu summer session program permanent campus activity send message email contact isu executive office international space university massachusetts avenue seven floor cambridge ma thousand thirty 617)-354 nineteen eighty seven phone 617)-354 seven thousand fax l-5 society defunct found keith carolyn henson nineteen seventy advocate space colonization major success prevent participation un moon treaty late 1970 merge national space institute nineteen eighty seven form national space society nsc national space club open general membership know primarily comprise professional aerospace industry act information conduit social gathering group active dc chapter la monthly meeting invite speaker heavy hitter field annual outlook space conference definitive source datum government annual planning space program cheap membership approx address need nss national space society nss pro space group distinguish network local chapter support general agenda space development man space include nasa space station publish ad astra monthly glossy magazine run shuttle launch tour space hotline telephone service major sponsor annual space development conference associate spacecause spacepac political lobbying organization membership dollar eighteen youth senior dollar thirty regular national space society membership department pennsylvania avenue s.e washington dc thousand thousand planetary society found carl sagan large space advocacy group publish planetary report monthly glossy support seti hardware development financially agenda primarily support space science recently amend include international man mission mar planetary society north catalina avenue pasadena ninety thousand membership dollar thirty year ssi space studies institute found dr gerard o'neill physicist freeman dyson take presidency ssi o'neill death nineteen ninety publishe ssi update bimonthly newsletter describe work progress conduct research program include mass driver lunar mining process simulant composite lunar material solar power satellite run biennial princeton conference space manufacture membership dollar year senior associate dollar year fund ssi research space studies institute rosedale road po box eighty princeton nj thousand sed student exploration development space found nineteen eighty mit princeton seds chapter base pro space organization high school university world entirely student run chapter independent coordinate local activity nationally sed run scholarship competition design contest hold annual international conference meeting late summer student exploration development space mit room w20 seventy seven massachusetts avenue cambridge ma thousand thirty email email due determine local chapter spacecause political lobbying organization nss family organization publish bi monthly newsletter spacecause news annual due dollar member receive discount space activist handbook activity support pro space legislation include meet political leader interact legislative staff spacecause primarily operate legislative process national office west coast office spacecause spacecause pennsylvania ave se thousand thirty ocean park blvd washington d.c thousand suite 202)-543 nineteen santa monica ninety thousand spacepac political action committee nss family organization spacepac research issue policy candidate year update space activist handbook current handbook price dollar spacepac membership regional contact coordinate local activity spacepac primarily operate election process contribute money volunteer pro space candidate spacepac pennsylvania ave se washington dc thousand united states space foundation public non profit organization support member donation dedicate promote international education understanding support space group host annual conference teacher interested education project include develop lesson plan use space teach basic skill read publishe spacewatch monthly b&w glossy magazine ussf event general space news annual due charter dollar dollar year individual dollar thirty teacher dollar college student dollar hs jr high dollar elementary dollar founder dollar thousand life member united states space foundation po box eighteen thirty colorado spring co eighty thousand world space foundation design build solar sail spacecraft long similar group jpl employee lend talent project wsf provide partial funding palomar sky survey extremely successful search near earth asteroid publish foundation news foundation astronautic notebook quarterly page newsletter contribute associate minimum dollar year money welcome support project world space foundation post office box south pasadena california ninety thousand aerospace daily mcgraw hill good coverage aerospace space issue approx dollar fourteen yr air space smithsonian bimonthly magazine box thousand boulder co eighty thousand thirty thousand dollar eighteen year dollar year international esa european space agency publish variety periodical generally available free charge document describe detail ame space archive pub space faq esapublication final frontier mass market bimonthly magazine history book review general interest article e.g. seven wonder solar system want know military space program etc final frontier publishing co. po box thirty mt morris il thousand seven thousand dollar fourteen point year dollar nineteen point canada dollar point space news weekly magazine cover civil military space program say good political business spotty technical coverage space news springfield va thousand dollar seventy year discount nss ssi members journal astronautical science space time publication american astronautical society detail aas business office thousand roll mill place suite springfield va thousand gps world semi monthly report current new use gps news analysis system policy affect technical product issue shape gps application gps world willamette st p.o box thousand eugene ninety seven thousand thousand free qualified individual write free sample copy innovation space technology free publish nasa office advanced concept technology revise version nasa office commercial program newsletter planetary encounter depth technical coverage planetary mission diagram list experiment interview people directly involve world spaceflight news depth technical coverage near earth spaceflight cover shuttle payload manifest activity schedule post mission assessment report mission box ninety sewell nj thousand eighty dollar thirty year canada dollar year space bi monthly magazine british aerospace trade journal good dollar seventy year space calendar weekly newsletter space daily space fax daily newsletter short paragraph news note available online fee unknown space technology investor commercial space news irregular internet column aspect commercial space business free limited fax paper edition p.o box thousand seal beach ninety thousand seven fourteen follow publish phillips business information inc seven thousand montrose road potomac mc thousand aerospace financial news dollar ninety year defense daily good coverage space defense issue dollar thirteen ninety year space business news bi weekly good overview space business activity dollar ninety seven year space exploration technology bi weekly dollar ninety year space station news bi weekly dollar ninety seven year care write description follow group mention inclusion answer encourage aas american astronautical society group mention faq fourteen fifteenth",space
"email mary shafer write apr nineteen ninety 20:31:10 minus email pat say pat article email pat email write question example direct nasa space relate research help humanity general interesting pat tang mylar think think push hi tech pat composite airframe look fly wire sweep wing fly airliner ve reap benefit early jet fighter think germans work wwii winglet area rule digital fly wire ride smooth lot military microwave landing system supercritical wing general aviation air foil microwave landing system wwii mary shafer dod kotfr nasa dryden flight research facility edwards email course speak nasa mig well mig unknown fighter pilot egad m disagree mary shafer phil fraering |""seem like day find sort stuff email ancient mayan televison repo",space
article email email write real wierd idea maybe musta space station difficult girder confine earth base idea let think new idea space earth limit earth base idea choose following answer politic tradition congress,space
"email brian yamauchi write comment absorbtion office exploration office space science reassignment griffin chief engineer position meaningless administrative shuffle bode ill sei opinion like bad thing surface griffin actually interested get thing willing look innovative approach get thing fast well cheap unclear able new position know new duty ve hear offhand griffin long office head bad hand regress think fund griffin mean lie old hardliner dollar billion mar mission prove buy mission mar cost billion artemis million dollar lunar orbiter et cetera kill griffin main program simply sycophant congress beleivin simply buy old stuff sorta like give aid yeltsin communist hardliner sort reform griffin try bring forward will trap little easily contain defunded ghetto griffin stay capacity good bring ose belong money design study phil fraering |""seem like day find sort stuff email ancient mayan televison repo",space
article email email henry spencer write article email email mrc paul johnson write bit interest automatic control purely autonomous degree ground control stick rudder man onboard computer computer normally get order store program overridden ground transition aerodynamic flight hover accomplish new tricky part different idea dc probably end try talk mitch burnside clapp dc test pilot make orbit pop drogue chute nose light engine thing stabilize base simple reliable heavy shock load area structure carry major load need door hot structure door operation mission critical switch pitch stability dc aerodynamically unstable subsonic speed wait flip catch eighty degree light engine bite scary light engine use thrust vectore push tail probably preferred method long run tricky fuel feed plumb fuel start top tank slop bottom flip keep engine properly fed complicate build speed dive pull hard lose lot speed thing great head vertical velocity drop zero point start fall tail light engine bit scary probably altitude leave try work man work henry spencer toronto zoology kipling email utzoo!henry dc horizontal land way martian landing thing miss know dc overly obvious fall earth like russian craft parachute michael adam email m high jack enlighten ignorance easy correct mistake let know mess,space
sound liek fed sign year lease use certain part space station build design commerical company consortium company like alyeska small rent return certain incentive tax right monopoly certain product commerical builder certain perk give end easy taxis contract regulatory concesion workable work china lease hong kong people hong kong money work michael adam email m high,space
article email email ron baalke write recent observation take hubble space telescope observation high speed photometer planet uranus occultation faint star capricornus wow know uranus long way think far away dick pierce loudspeaker software consulting seventeen sartelle street pepperell ma thousand thirty thousand eighty voice fax,space
send james oberg email address read list know want send comment terraforming book paul f. dietz email potential explosive yield annual global production borax million,space
supersonic boom hear month ago belive san fran head east hear new super speed mach aircraft military base int direction flight handle mach 25aircraft landing decent odd question michael adam email m high,space
email brian yamauchi write comment absorbtion office exploration office space science reassignment griffin chief engineer position meaningless administrative shuffle bode ill sei unfortunately thing bode ill legitimate conjugation office exploration great idea get money ve hear good thing griffin hard want job know new duty group examine freedom base space station redesign proposal head michael griffin nasa cheif engineer word space news believe josh hopkins email tout ce qu'un homme est capable d'imaginer d'autres hommes seront capable de la realiser -jule,space
know size cold gas roll control thruster tank sound rocket thank advance jim,space
email write excellent discussion dc land technique henry delete dc horizontal land way dc horizontally take vertically martian landing thing reason vertical landing require mile runway limit noise pollution require wheel wing turn engine touch course henry point vetical landing simple miss know dc overly obvious blunt yes learn fall earth like russian craft parachute soyuz vehicle use parachute descent fire small rocket hit ground parachute especially practical want reuse effort landing comfortable word georgy grechko prefer bruise sink josh hopkins email tout ce qu'un homme est capable d'imaginer d'autres hommes seront capable de la realiser -jule,space
spacefood stick morning breakfast second grade seventy seventy seventy come chocolate strawberry peanut butter cylinder cm long cm diameter wrap yellow space foil like space foil time taste hard describe remember fondly certainly candy modern power bar sort toffee inject vitamin chocolate power bar rough approximation taste strawberry suck man gavin helf uc berkeley political science berkeley stanford program soviet study,space
archive space astronaut modify dollar date 93/04/01 14:39:02 dollar short form author henry spencer official nasa announcement q. astronaut a. assume mean nasa astronaut probably impossible non russian cosmonaut corp pay passenger professional cosmonaut nation astronaut fly few well hope win lottery shuttle pilot require lot fast jet experience mean military flying career forget want want shuttle mission specialist citizen crucial thing remember demand job vastly exceed supply nasa problem find qualified people thin lineup manageable length qualified avoid dis*qualifie reason principle irrelevant job ph.d specialize involve get hand dirty equipment paper pencil forget computer programming entirely ground fore- seeable future degree(s field plus work experience frequent winner good physical condition good eyesight radial keratomy similar hack improve vision know sudden pressure change rke eye long term effect poorly understand matter avoid significant medical unknown pass jet pilot physical okay chance poor practise public speak conservative conformist appearance action ve get tough selling job ahead try convince cautious conservative selection committee well hundred applicant credit nasa hire public relation significant job nasa image prim proper image want squeaky clean workaholic yuppie remember need security clearance point security consider everybody guilty prove innocent nose clean pilot license fly number hobby experience pilot know favor non pilot job work nasa astronaut select nineteen eighty nineteen eighty military nasa employee remain nasa consultant mae jemison black female astronaut apply outside nasa miss offer job nasa past mean look interesting want know bit well think space want highly motivated people lose chance demonstrate motivation try astronaut time national aeronautic space administration lyndon b. johnson space center houston texas announcement mission specialist pilot astronaut candidates astronaut candidate program national aeronautic space administration nasa nee pilot astronaut candidate mission specialist astronaut candidate support space shuttle program nasa accept continuous basis plan select astronaut candidate need person civilian sector military service consider position locate lyndon b. johnson space center houston texas involve year training evaluation program space shuttle program description numerous successful flight space shuttle demonstrate operation experimental investigation space routine space shuttle orbiter launch maneuver earth orbit perform mission lastle thirty day return earth ready flight payload flight crew orbiter perform variety orbital mission include deployment retrieval satellite service exist satellite operation specialized laboratory astronomy earth science material processing manufacturing operation mission eventually include development servicing permanent space station orbiter provide staging capability high orbit achieve orbiter user space shuttle capability domestic foreign include government agency private industry crew normally consist people commander pilot mission specialist occasion additional crew member assign commander pilot mission specialist nasa astronauts pilot astronaut pilot astronaut server space shuttle commander pilot flight commander onboard responsibility vehicle crew mission success safety flight pilot assist commander control operate vehicle addition pilot assist deployment retrieval satellite utilize remote manipulator system extra vehicular activity payload operation mission specialist astronaut mission specialist astronaut work commander pilot overall responsibility coordination shuttle operation area crew activity planning consumable usage experiment payload operation mission specialist require detailed knowledge shuttle system detailed knowledge operational characteristic mission requirement objective support system equipment experiment conduct assign mission mission specialist perform extra vehicular activity payload handle remote manipulator system perform assist specific experimental operation astronaut candidate program basic qualification requirement applicant meet follow minimum requirement prior submit application mission specialist astronaut candidate bachelor degree accredited institution engineer biological science physical science mathematic degree follow year relate progressively responsible professional experience advanced degree desirable substitute experience requirement master degree year doctoral degree year quality academic preparation important ability pass nasa class ii space physical similar civilian military class ii flight physical include follow specific standard distant visual acuity fiftieth well uncorrecte correctable twentieth eye blood pressure ninetieth measure sit position height point seventy inch pilot astronaut candidate bachelor degree accredited institution engineer biological science physical science mathematic degree follow year relate progressively responsible professional experience advanced degree desirable quality academic preparation important thousand hour pilot command time jet aircraft flight test experience highly desirable ability pass nasa class space physical similar military civilian class flight physical include follow specific standard distant visual acuity fiftieth well uncorrecte correctable twentieth eye blood pressure ninetieth measure sit position height seventy inch citizenship requirement application astronaut candidate program citizen united states note academic requirement applicant astronaut candidate program meet basic education requirement nasa engineering scientific position specifically successful completion standard professional curriculum accredited college university lead bachelor degree major study appropriate field engineering biological science physical science mathematic following degree field relate engineering science consider qualify degree technology engineering technology aviation technology medical technology etc degree psychology clinical psychology physiological psychology experimental psychology qualify degree nursing degree social science geography anthropology archaeology etc degree aviation aviation management similar field application procedure civilian application package obtain write nasa johnson space center astronaut selection office houston tx seventy seven thousand civilian application accept continuous basis nasa decide select additional astronaut candidate consideration give application hand date decision application receive date retain consider selection applicant notify annually opportunity update application indicate continued interest consider program applicant update application annually drop consideration application retain preliminary screening application additional information request applicant person list application supervisor reference contact active duty military active duty military personnel submit application respective military service directly nasa application procedure disseminate service selection personal interview thorough medical evaluation require civilian military applicant final consideration final selection applicant consider notify outcome process selection roster establish process selection additional candidate year period follow establishment general program requirement select applicant designate astronaut candidate assign astronaut office johnson space center houston texas astronaut candidate undergo year training evaluation period time assign technical scientific responsibility allow contribute substantially ongoing program participate basic astronaut training program design develop knowledge skill require formal mission training selection flight pilot astronaut candidate maintain proficiency nasa aircraft candidate period applicant aware selection astronaut candidate insure selection astronaut final selection astronaut depend satisfactory completion year training evaluation period civilian candidate successfully complete training evaluation select astronaut permanent federal employee expect remain nasa period year civilian candidate select astronaut place position nasa depend agency requirement manpower constraint time successful military candidate detail nasa specify tour duty nasa affirmative action program goal have qualified minority woman qualified astronaut candidate qualified minority woman encourage apply pay benefit civilian salary civilian astronaut candidate base federal government general schedule pay scale grade gs-11 gs-14 set accordance individual academic achievement experience benefit include vacation sick leave retirement plan participation group health life insurance plan military select military personnel detail johnson space center remain active duty status pay benefit leave similar military matter faq fifteenth orbital planetary launch,space
somebody elaborate area rule gather aerodynamic trans sonic plane summarise coke bottle good coke bad provide detail derivation etc gregory bond email burdett buckeridge young ltd melbourne australia knox eighty slick fox sox knox box knox box quick play lot lsl sick apology john iron bar mackin,space
"archive space probe modify dollar date 93/04/01 14:39:19 dollar section lightly adapt original posting larry klaes email minor format change matthew wiener email contribute section voyager section sakigake obtain isas material post yoshiro yamada email mariner u.s attempt send spacecraft venus fail minute launch nineteen guidance instruction ground stop reach rocket problem antenna onboard computer take control turn bug guidance software rocket promptly go course range safety officer destroy bug claim incorrect fortran statement actually transcription error bar indicate smoothing omit expression dot bar sub nth smoothed value derivative radius error lead software treat normal minor variation velocity lead incorrect compensation mariner successful probe flyby venus december nineteen return information confirm venus hot degree fahrenheit revise degree f. world cloud cover atmosphere compose primarily carbon dioxide sulfuric acid later confirm nineteen seventy mariner launch november nineteen lose protective shroud fail eject craft place interplanetary space unable collect sun energy power solar panel probe soon die battery run solar orbit intend mar flyby mariner mariner sister probe mariner reach mar nineteen take close image martian surface fly planet probe find cratered world atmosphere thin previously think scientist conclude preliminary scan mars dead world geological biological sense mariner send venus nineteen seven reconfirm datum planet collect year early mariner plus information venus atmospheric pressure surface ninety time earth equivalent 3,300 foot surface ocean mariner seven send mar nineteen expand work mariner year early fail away concept mar dead planet basic measurement mariner mariner end atlantic ocean nineteen seventy rocket launcher autopilot fail mariner sister probe mariner craft orbit mar nineteen seventy return information red planet probe reveal huge volcano martian surface giant canyon system evidence water flow planet probe take detailed closeup image mar small moon phobo deimos mariner venu gravity assist mercury nineteen seventy probe return close image venusian atmosphere ultraviolet reveal previously unseen detail cloud cover plus fact entire cloud system circle planet earth day mariner eventually flyby mercury nineteen seventy nineteen seventy run attitude control gas probe reveal mercury heavily cratere world mass great think indicate mercury iron core make seventy percent entire planet pioneer moon sun venus jupiter saturn flyby orbiter pioneer fail meet main objective photograph moon close reach far space provide new information area earth moon include new datum van allen radiation belt circle earth craft failure rocket launcher pioneer launch october nineteen pioneer november pioneer december pioneer moon probe miss moon u.s spacecraft orbit sun nineteen pioneer originally design flyby venus mission scale instead study interplanetary environment venus earth thirty point million kilometer nineteen record mariner pioneer place solar orbit nineteen nineteen pioneer seven transmit information time pioneer number suffer launch failure nineteen pioneer spacecraft flyby jupiter nineteen seventy pioneer follow nineteen seventy go probe study saturn nineteen seventy vehicle continue function nineteen ninety head interstellar space craft pioneer venus nineteen seventy know pioneer venus orbiter pioneer burn venusian atmosphere october nineteen ninety pvo radar study planet surface probe pioneer venus know pioneer thirteen send small probe atmosphere december nineteen seventy main spacecraft bus burn high atmosphere probe descend parachute surface expect survive surface day probe transmit seven point minute ground battery fail ranger test probe ranger lunar impact series mean high earth orbit testing nineteen rocket problem leave useless low orbit quickly decay ranger launch january nineteen intend land instrument capsule surface moon problem launch cause probe miss moon head solar orbit ranger try image moon fly camera unfortunately aim deep space attempt ranger launch april nineteen purpose ranger suffer technical problem enroute crash lunar farside u.s probe reach moon albeit return datum ranger launch october eighteen nineteen similar ranger lose solar panel battery power enroute eventually miss moon drift solar orbit ranger modified lunar mission send live image lunar surface head impact moon ranger fail objective nineteen camera operate ranger seven perform u.s lunar probe return thousand lunar image nineteen lunar orbiter design orbit moon image site study landing area manned apollo mission nineteen nineteen seventy probe contribute greatly understanding lunar surface feature particularly lunar farside probe series launch nineteen nineteen seven essentially successful mission u.s probe orbit moon los eventually crash lunar surface avoid interference manned apollo mission surveyor series design primarily apollo lunar module land surface moon sink soil time fear moon cover great layer dust support heavy landing vehicle surveyor successful prove lunar surface strong hold spacecraft nineteen nineteen surveyor unsuccessful mission rest u.s probe soft land moon take thousand image scoop soil analysis apollo land foot surveyor nineteen return part craft earth surveyor seven series purely scientific mission explore tycho crater region nineteen vike launch cape canaveral florida august nineteen seventy titan 3e centaur d1 rocket probe go martian orbit june nineteen nineteen seventy lander set western slope chryse planitia july nineteen seventy soon begin program search martian micro organism debate probe find life send incredible color panorama surrounding thing scientist learn mars sky pinkish color dark blue originally think sky pink sunlight reflect reddish dust particle thin atmosphere lander set field red sand boulder stretch far camera image vike orbiter keep function august seven nineteen eighty run attitude control propellant lander switch weather reporting mode hope function nineteen ninety november thirteen nineteen eighty errant command send lander accidentally tell shut order communication regain despite engineer effort nineteen eighty interesting note vike lander designate thomas a. mutch memorial station honor late leader lander imaging team national air space museum washington d.c entrust safekeeping mutch station plaque attach lander manned expedition vike launch september nineteen seventy arrive martian orbit august seven nineteen seventy lander touch september nineteen seventy utopia planitia accomplish essentially task sister lander exception seisometer work record marsquake orbiter series attitude control gas leak nineteen seventy prompt shut july lander shut april nineteen eighty orbit vike orbiter decay voyager launch september nineteen seventy seven fly past jupiter march nineteen seventy saturn november thirteen nineteen eighty voyager launch august nineteen seventy seven voyager fly jupiter august seven nineteen seventy saturn august nineteen eighty uranus january nineteen eighty neptune august nineteen eighty voyager take advantage rare every-189 year alignment slingshot way outer planet outer planet voyager principle head pluto jpl opt sure thing titan close probe knowledge giant planet satellite ring immense voyager 1&2 discover jupiter complicate atmospheric dynamic lightning aurorae new satellite discover major surprise jupiter ring io active sulfurous volcano major effect jovian magnetosphere probe reach saturn discover thousand ringlet seven satellite include predict shepherd satellite ring stable weather tame compare jupiter massive jet stream minimal variance thirty year great white spot band cycle know titan atmosphere smoggy mimas appearance startle massive impact crater give death star appearance big surprise strange aspect ring braid kink spoke unexpected difficult explain voyager thank heroic engineering programming effort continue mission uranus neptune uranus highly monochromatic appearance oddity magnetic axis find highly skewed completely skewed rotational axis give uranus peculiar magnetosphere icy channel find ariel miranda bizarre patchwork different terrain satellite ring discover contrast uranus neptune find active weather include numerous cloud feature ring arc turn bright patch ring ring satellite discover neptune magnetic axis skewed triton canteloupe appearance geyser liquid 38k voyager expect decade target journeying give negative evidence possible planet pluto major scientific discovery location heliopause soviet probe moon venus mar highlight primary mission luna lunar impact attempt nineteen miss moon craft solar orbit luna craft impact lunar surface nineteen luna take image lunar farside nineteen zond take image lunar farside nineteen luna test future mar mission luna probe soft land moon nineteen return image surface luna probe orbit moon nineteen luna thirteen second successful soviet lunar soft landing mission nineteen zond successful circumlunar craft zond accomplish similar mission nineteen seventy probe unmanned test manned orbit soyuz type lunar vehicle luna sixteen probe land moon return sample lunar soil earth nineteen seventy luna accomplish similar mission luna seventeen deliver unmanned lunar rover moon surface lunokhod nineteen seventy similar feat accomplish luna lunokhod nineteen seventy luna soviet lunar mission date return soil sample venera acknowledge attempt venus mission transmission lose enroute nineteen venera attempt image venu flyby mission tandem venera probe cease transmit encounter february nineteen image return venera attempt place lander capsule venusian surface transmission cease encounter entire probe craft impact planet nineteen venera probe successfully return datum descend venusian atmosphere crush air pressure reach surface nineteen seven venera mission profile similar nineteen venera seven probe return datum surface planet nineteen seventy venera accomplish detailed mission venera send image venusian surface nineteen seventy probe orbit venus venera accomplish similar mission venera thirteen return color image venusian surface nineteen eighty venera fourteen accomplish similar mission venera accomplished radar mapping venera sixteen section planet surface nineteen eighty detailed pvo vega accomplish vega balloon probe venusian atmosphere nineteen eighty include lander flyby bus go spacecraft study comet halley close march nineteen eighty mar acknowledge mars probe nineteen transmission cease enroute following year zond possible attempt place lander capsule martian surface probe signal cease enroute nineteen mar soviet mars probe land albeit crash martian surface orbiter section soviet probe circle red planet nineteen seventy mar successful soft landing martian surface lander signal cease ninety second nineteen seventy mar attempt orbit mar nineteen seventy brake rocket fail fire probe go solar orbit mar fully successful soviet mars mission orbit mar nineteen seventy return image martian surface comparable u.s probe mariner mar landing attempt nineteen seventy lander crash surface mar seven lander miss mar completely nineteen seventy go solar orbit flyby bus phobo attempt land probe surface mar large moon phobo probe fail enroute nineteen eighty human computer error phobo attempt land probe martian moon phobo probe enter mar orbit early nineteen eighty signal cease week schedule phobo landing talk soviet jupiter saturn interstellar probe thirty year major step take project intensive study moon mars venus comet plan 1990 mercury mission orbit land probe tiny world plan thousand change soviet union commonwealth independent state affect future space program remain see sakigake ms t5 launch kagoshima space center isa january nineteen eighty approach halley comet seven million km march nineteen eighty spacecraft carry instru- ment measure interplanetary magnetic field plasma wave solar wind work normally isa earth swingby sakigake january nineteen ninety orbit similar earth close approach 23h08m47s jst utc+9h january nineteen ninety geocentric distance 88,997 km planet swingby japanese spacecraft approach sakigake observe geotail geotail passage schedule year second earth swingby june fourteen nineteen ninety earth radius october nineteen ninety eighty hiten small lunar probe launch earth orbit january nineteen ninety spacecraft know muse rename hiten orbit thirty lb probe loop earth lunary flyby march nineteen drop lb midget satellite hagoromo japan point nation orbit satellite moon join unite state ussr small spacecraft hagoromo remain orbit moon apparently break transistor radio cause japanese space scientist lose track hagoromo rocket motor fire schedule march nineteen spacecraft tracking transmitter fail immediately rocket firing hagoromo optically confirm schmidt camera cm f3.1 kiso observatory japan hiten multiple lunar flyby approximately monthly interval perform aerobraking experiment earth atmosphere hiten close approach moon 22:33 jst utc+9h february nineteen ninety height km moon surface 35.3n 9.7e fire propulsion system minute craft lunar orbit follow orbital calculation result approach apoapsis altitude 49,400 km periapsis altitude 9,600 km inclination thirty point seven deg ecliptic plane period point seven day recommend read follow work categorize group general overview specific book particular space mission periodical source space probe list mean complete primarily design place start research generally available work subject add pertinent work list greatly appreciate naturally recommend book list think good start general overview book order clear idea history space exploration area recommend pick good date general work astronomy sol system extra background book periodical find good public university library recently publish work purchase and/or order good mass- market bookstore general overviews alphabetical order author j. kelly beatty et al new solar system nineteen ninety merton e. davy bruce c. murray view space kenneth gatland illustrate encyclopedia space kenneth gatland robot explorer nineteen seventy r. greeley planetary landscapes nineteen eighty seven dougla hart encyclopedia soviet spacecraft nineteen eighty seven nicholas l. johnson handbook soviet lunar planetary clayton r. koppes jpl american space program richard s. lewis illustrate encyclopedia mark littman planet discover outer solar eugene f. mallove gregory l. matloff starflight frank mile nicholas booth race mar mars bruce murray journey space nineteen eighty oran w. nicks far traveler nineteen eighty nasa sp-480 james e. oberg uncover soviet disaster explore carl sagan comet nineteen eighty carl sagan cosmic connection nineteen seventy carl sagan planet nineteen life science library arthur smith planetary exploration thirty year unmanned andrew wilson jane solar system log nineteen eighty seven specific mission reference charles a. cross patrick moore atlas mercury nineteen seventy seven mariner mission venus mercury nineteen seventy nineteen seventy joel davis flyby interplanetary odyssey voyager nineteen eighty seven irl newlan venus story mariner nineteen margaret poynter arthur l. lane voyager story carl sagan murmur earth nineteen seventy deal earth information record place voyager case probe find intelligence interstellar space probe planetary mission objective work periodical nasa publish detailed technical book space probe mission launch good university library carry book easily find simply know mission wish read recommend work study book list periodical recommend read space probe national geographic write article pioneer probe earth moon luna jovian planet jupiter saturn ranger surveyor lunar orbiter apollo mission luna mariner mission mercury venus mar vike probe mar voyager mission jupiter saturn uranus neptune detail american soviet european japanese probe mission find sky telescope astronomy science nature scientific american magazine time newsweek major newspaper supply general information certain mission go earth time event unfold interest space mission affect numerous political economic climatic factor probably know depend far interest space probe wish join planetary society large space group world dedicate planetary exploration periodical planetary report detail late space probe mission write planetary society north catalina avenue pasadena california ninety thousand usa good luck study area space exploration personally find planetary mission exciting area field benefit human society receive incredible realize larry klaes email faq fifteenth upcoming planetary probe mission",space
email ron baalke write accord iau circular thousand seven comet shoemaker levy 1993e temporarily orbit jupiter comet apparently close flyby jupiter nineteen ninety result breakup comet ooooh think galileo chance check comet,space
"article email email r. e. mcelwaine write march nineteen ninety russian president boris yeltsin propose united states united nations global defense shield star wars""-type weapon funny bit disturb forge posting somewhat unethical subject notorious mcelwaine followup definitely sci.space david rickel",space
know people hate say something like article ago m go read article subject certainly space news like month ago interested subject probably hunt give motivation josh hopkin email tout ce qu'un homme est capable d'imaginer d'autres hommes seront capable de le realiser -jule,space
